103.641, 130.126, 2.466, 44.560 False
103.477, 130.141, 2.473, 44.627 False
103.313, 130.151, 2.474, 44.694 False
103.148, 130.165, 2.481, 44.761 False
102.983, 130.173, 2.480, 44.828 False
102.818, 130.181, 2.484, 44.895 False
102.652, 130.182, 2.473, 44.962 False
102.487, 130.182, 2.484, 45.029 False
102.321, 130.177, 2.482, 45.096 False
102.154, 130.174, 2.494, 45.163 False
101.988, 130.165, 2.485, 45.230 False
101.822, 130.157, 2.495, 45.297 False
101.656, 130.143, 2.482, 45.364 False
101.490, 130.131, 2.499, 45.431 False
101.324, 130.113, 2.485, 45.498 False
101.158, 130.097, 2.500, 45.565 False
100.993, 130.074, 2.485, 45.632 False
100.827, 130.053, 2.503, 45.699 False
100.663, 130.025, 2.485, 45.766 False
100.498, 130.000, 2.504, 45.833 False
100.334, 129.968, 2.486, 45.900 False
100.170, 129.936, 2.501, 45.967 False
100.007, 129.897, 2.486, 46.034 False
99.844, 129.860, 2.504, 46.101 False
99.683, 129.816, 2.483, 46.168 False
99.521, 129.772, 2.501, 46.235 False
99.362, 129.722, 2.485, 46.302 False
99.202, 129.672, 2.505, 46.369 False
99.044, 129.615, 2.479, 46.436 False
98.886, 129.560, 2.507, 46.503 False
98.731, 129.498, 2.481, 46.570 False
98.575, 129.437, 2.506, 46.637 False
98.422, 129.369, 2.479, 46.704 False
98.268, 129.302, 2.507, 46.771 False
98.117, 129.229, 2.478, 46.838 False
97.966, 129.156, 2.507, 46.905 False
97.818, 129.077, 2.478, 46.972 False
97.671, 128.998, 2.500, 47.039 False
97.527, 128.912, 2.478, 47.106 False
97.382, 128.826, 2.506, 47.173 False
97.242, 128.734, 2.472, 47.240 False
97.102, 128.643, 2.506, 47.307 False
96.963, 128.547, 2.497, 47.374 False
96.823, 128.453, 2.515, 47.441 False
96.688, 128.354, 2.489, 47.508 False
96.552, 128.255, 2.508, 47.575 False
96.422, 128.150, 2.481, 47.642 False
96.289, 128.046, 2.513, 47.709 False
96.162, 127.937, 2.485, 47.776 False
96.034, 127.828, 2.511, 47.843 False
95.911, 127.714, 2.481, 47.910 False
95.787, 127.601, 2.511, 47.977 False
95.668, 127.482, 2.482, 48.044 False
95.549, 127.363, 2.504, 48.111 False
95.436, 127.240, 2.482, 48.178 False
95.322, 127.116, 2.510, 48.245 False
95.213, 126.988, 2.486, 48.312 False
95.104, 126.861, 2.510, 48.379 False
95.001, 126.728, 2.478, 48.446 False
94.896, 126.596, 2.511, 48.513 False
94.794, 126.462, 2.510, 48.580 False
94.689, 126.329, 2.522, 48.647 False
94.591, 126.193, 2.491, 48.714 False
94.492, 126.058, 2.514, 48.781 False
94.398, 125.918, 2.493, 48.848 False
94.303, 125.780, 2.516, 48.915 False
94.214, 125.637, 2.492, 48.982 False
94.123, 125.496, 2.516, 49.049 False
94.038, 125.351, 2.492, 49.116 False
93.953, 125.206, 2.510, 49.183 False
93.874, 125.058, 2.492, 49.250 False
93.793, 124.911, 2.514, 49.317 False
93.718, 124.760, 2.494, 49.384 False
93.642, 124.610, 2.513, 49.451 False
93.573, 124.457, 2.487, 49.518 False
93.502, 124.305, 2.515, 49.585 False
93.438, 124.150, 2.492, 49.652 False
93.371, 123.995, 2.514, 49.719 False
93.307, 123.840, 2.514, 49.786 False
93.239, 123.685, 2.521, 49.853 False
93.179, 123.529, 2.499, 49.920 False
93.116, 123.373, 2.513, 49.987 False
93.059, 123.216, 2.500, 50.054 False
92.999, 123.059, 2.515, 50.121 False
92.946, 122.900, 2.498, 50.188 False
92.890, 122.741, 2.513, 50.255 False
92.841, 122.581, 2.498, 50.322 False
92.790, 122.419, 2.497, 50.389 False
92.744, 122.257, 2.490, 50.456 False
92.697, 122.096, 2.512, 50.523 False
92.655, 121.934, 2.502, 50.590 False
92.612, 121.772, 2.513, 50.657 False
92.575, 121.611, 2.510, 50.724 False
92.536, 121.448, 2.521, 50.791 False
92.499, 121.285, 2.512, 50.858 False
92.458, 121.122, 2.512, 50.925 False
92.423, 120.959, 2.500, 50.992 False
92.386, 120.796, 2.509, 51.059 False
92.353, 120.631, 2.502, 51.126 False
92.319, 120.468, 2.509, 51.193 False
92.289, 120.303, 2.501, 51.260 False
92.257, 120.139, 2.509, 51.327 False
92.230, 119.974, 2.501, 51.394 False
92.201, 119.809, 2.508, 51.461 False
92.177, 119.643, 2.500, 51.528 False
92.150, 119.480, 2.509, 51.595 False
92.130, 119.315, 2.515, 51.662 False
92.107, 119.150, 2.515, 51.729 False
92.088, 118.984, 2.499, 51.796 False
92.068, 118.818, 2.503, 51.863 False
92.053, 118.649, 2.490, 51.930 False
92.034, 118.482, 2.495, 51.997 False
92.019, 118.315, 2.494, 52.064 False
92.004, 118.149, 2.507, 52.131 False
91.989, 117.982, 2.508, 52.198 False
91.973, 117.815, 2.509, 52.265 False
91.960, 117.649, 2.503, 52.332 False
91.945, 117.483, 2.506, 52.399 False
91.934, 117.316, 2.503, 52.466 False
91.921, 117.149, 2.506, 52.533 False
91.912, 116.983, 2.503, 52.600 False
91.901, 116.816, 2.506, 52.667 False
91.893, 116.649, 2.502, 52.734 False
91.884, 116.482, 2.505, 52.801 False
91.878, 116.316, 2.502, 52.868 False
91.870, 116.149, 2.504, 52.935 False
91.865, 115.982, 2.502, 53.002 False
91.860, 115.815, 2.504, 53.069 False
91.857, 115.648, 2.501, 53.136 False
91.853, 115.481, 2.504, 53.203 False
91.852, 115.314, 2.501, 53.270 False
91.846, 115.148, 2.504, 53.337 False
91.843, 114.981, 2.503, 53.404 False
91.838, 114.814, 2.504, 53.471 False
91.836, 114.647, 2.501, 53.538 False
91.832, 114.480, 2.503, 53.605 False
91.831, 114.313, 2.501, 53.672 False
91.827, 114.147, 2.503, 53.739 False
91.827, 113.980, 2.501, 53.806 False
91.824, 113.813, 2.502, 53.873 False
91.824, 113.646, 2.500, 53.940 False
91.822, 113.480, 2.502, 54.007 False
91.823, 113.313, 2.500, 54.074 False
91.824, 113.146, 2.501, 54.141 False
91.826, 112.979, 2.501, 54.208 False
91.826, 112.813, 2.502, 54.275 False
91.830, 112.646, 2.500, 54.342 False
91.830, 112.479, 2.502, 54.409 False
91.834, 112.312, 2.500, 54.476 False
91.835, 112.146, 2.502, 54.543 False
91.836, 111.979, 2.502, 54.610 False
91.837, 111.812, 2.502, 54.677 False
91.838, 111.645, 2.501, 54.744 False
91.839, 111.479, 2.501, 54.811 False
91.840, 111.312, 2.501, 54.878 False
91.841, 111.145, 2.501, 54.945 False
91.845, 110.978, 2.500, 55.012 False
91.847, 110.812, 2.501, 55.079 False
91.852, 110.645, 2.500, 55.146 False
91.854, 110.478, 2.501, 55.213 False
91.859, 110.312, 2.501, 55.280 False
91.862, 110.145, 2.501, 55.347 False
91.868, 109.978, 2.501, 55.414 False
91.871, 109.812, 2.501, 55.481 False
91.875, 109.645, 2.501, 55.548 False
91.878, 109.478, 2.501, 55.615 False
91.882, 109.312, 2.501, 55.682 False
91.888, 109.145, 2.500, 55.749 False
91.892, 108.978, 2.501, 55.816 False
91.896, 108.812, 2.501, 55.883 False
91.900, 108.645, 2.501, 55.950 False
91.904, 108.478, 2.501, 56.017 False
91.908, 108.312, 2.501, 56.084 False
91.912, 108.145, 2.501, 56.151 False
91.916, 107.978, 2.501, 56.218 False
91.920, 107.812, 2.501, 56.285 False
91.924, 107.645, 2.501, 56.352 False
91.929, 107.478, 2.501, 56.419 False
91.933, 107.312, 2.501, 56.486 False
91.937, 107.145, 2.501, 56.553 False
91.942, 106.978, 2.501, 56.620 False
91.946, 106.812, 2.501, 56.687 False
91.951, 106.645, 2.501, 56.754 False
91.955, 106.478, 2.501, 56.821 False
91.962, 106.312, 2.500, 56.888 False
91.967, 106.145, 2.500, 56.955 False
91.972, 105.979, 2.501, 57.022 False
91.977, 105.812, 2.501, 57.089 False
91.982, 105.645, 2.500, 57.156 False
91.987, 105.479, 2.500, 57.223 False
91.991, 105.312, 2.500, 57.290 False
91.996, 105.145, 2.500, 57.357 False
92.001, 104.979, 2.500, 57.424 False
92.006, 104.812, 2.500, 57.491 False
92.011, 104.645, 2.500, 57.558 False
92.016, 104.479, 2.500, 57.625 False
92.021, 104.312, 2.500, 57.692 False
92.026, 104.146, 2.500, 57.759 False
92.031, 103.979, 2.500, 57.826 False
92.036, 103.812, 2.500, 57.893 False
92.043, 103.646, 2.500, 57.960 False
92.048, 103.479, 2.500, 58.027 False
92.053, 103.313, 2.500, 58.094 False
92.059, 103.146, 2.500, 58.161 False
92.062, 102.980, 2.500, 58.228 False
92.066, 102.813, 2.500, 58.295 False
92.071, 102.646, 2.500, 58.362 False
92.076, 102.480, 2.500, 58.429 False
92.081, 102.313, 2.500, 58.496 False
92.086, 102.147, 2.500, 58.563 False
92.091, 101.980, 2.500, 58.630 False
92.095, 101.813, 2.500, 58.697 False
92.100, 101.647, 2.500, 58.764 False
92.105, 101.480, 2.500, 58.831 False
92.110, 101.314, 2.500, 58.898 False
92.114, 101.147, 2.500, 58.965 False
92.119, 100.980, 2.500, 59.032 False
92.124, 100.814, 2.500, 59.099 False
92.126, 100.647, 2.499, 59.166 False
92.130, 100.480, 2.500, 59.233 False
92.135, 100.314, 2.500, 59.300 False
92.139, 100.147, 2.500, 59.367 False
92.144, 99.981, 2.500, 59.434 False
92.148, 99.814, 2.500, 59.501 False
92.152, 99.647, 2.500, 59.568 False
92.157, 99.481, 2.500, 59.635 False
92.161, 99.314, 2.500, 59.702 False
92.165, 99.148, 2.500, 59.769 False
92.169, 98.981, 2.500, 59.836 False
92.174, 98.814, 2.500, 59.903 False
92.178, 98.648, 2.500, 59.970 False
92.182, 98.481, 2.500, 60.037 False
92.186, 98.314, 2.500, 60.104 False
92.190, 98.148, 2.500, 60.171 False
92.195, 97.981, 2.500, 60.238 False
92.199, 97.815, 2.500, 60.305 False
92.203, 97.648, 2.500, 60.372 False
92.207, 97.481, 2.500, 60.439 False
92.211, 97.315, 2.500, 60.506 False
92.215, 97.148, 2.500, 60.573 False
92.219, 96.981, 2.500, 60.640 False
92.223, 96.815, 2.500, 60.707 False
92.227, 96.648, 2.500, 60.774 False
92.230, 96.481, 2.500, 60.841 False
92.232, 96.315, 2.499, 60.908 False
92.235, 96.148, 2.500, 60.975 False
92.239, 95.981, 2.500, 61.042 False
92.242, 95.815, 2.500, 61.109 False
92.246, 95.648, 2.500, 61.176 False
92.249, 95.482, 2.500, 61.243 False
92.252, 95.315, 2.500, 61.310 False
92.256, 95.148, 2.500, 61.377 False
92.259, 94.982, 2.500, 61.444 False
92.262, 94.815, 2.500, 61.511 False
92.265, 94.648, 2.500, 61.578 False
92.268, 94.482, 2.500, 61.645 False
92.272, 94.315, 2.500, 61.712 False
92.275, 94.148, 2.500, 61.779 False
92.277, 93.982, 2.500, 61.846 False
92.280, 93.815, 2.500, 61.913 False
92.283, 93.648, 2.500, 61.980 False
92.286, 93.482, 2.500, 62.047 False
92.289, 93.315, 2.500, 62.114 False
92.289, 93.149, 2.499, 62.181 False
92.291, 92.982, 2.500, 62.248 False
92.293, 92.815, 2.500, 62.315 False
92.296, 92.649, 2.500, 62.382 False
92.298, 92.482, 2.500, 62.449 False
92.300, 92.315, 2.500, 62.516 False
92.302, 92.149, 2.500, 62.583 False
92.302, 91.982, 2.499, 62.650 False
92.304, 91.815, 2.500, 62.717 False
92.305, 91.649, 2.500, 62.784 False
92.305, 91.482, 2.499, 62.851 False
92.306, 91.315, 2.500, 62.918 False
92.308, 91.149, 2.500, 62.985 False
92.309, 90.982, 2.500, 63.052 False
92.311, 90.815, 2.500, 63.119 False
92.313, 90.649, 2.500, 63.186 False
92.314, 90.482, 2.500, 63.253 False
92.316, 90.315, 2.500, 63.320 False
92.317, 90.149, 2.500, 63.387 False
92.318, 89.982, 2.500, 63.454 False
92.320, 89.815, 2.500, 63.521 False
92.321, 89.649, 2.500, 63.588 False
92.322, 89.482, 2.500, 63.655 False
92.323, 89.315, 2.500, 63.722 False
92.324, 89.149, 2.500, 63.789 False
92.325, 88.982, 2.500, 63.856 False
92.326, 88.815, 2.500, 63.923 False
92.327, 88.649, 2.500, 63.990 False
